Solr_Field,Original_Heading,Count,Valid_Heading,URI,Authority,Type,Thoroughfares_Features,Action,Change_To,Changed,Note
mods_subject_geographic_ms,Suttersville (Pa.),1,Suttersville (Pa.),,local,geographic,,,,false,
mods_subject_geographic_ms,Suwannee River (Ga. and Fla.),116,Suwannee River (Ga. and Fla.),http://id.loc.gov/authorities/subjects/sh85130922-781,lcsh,geographic,,,,false,
mods_subject_topic_ms,Suwannee River (Ga. and Fla.),2,Suwannee River (Ga. and Fla.),http://id.loc.gov/authorities/subjects/sh85130922-781,lcsh,geographic,,,,false,
mods_subject_geographic_ms,Sweden,8,Sweden,http://id.loc.gov/authorities/names/n79021184,naf,geographic,,,,false,
mods_subject_topic_ms,"Swinderman Road (Pine, Pa.)",2,"Swinderman Road (Pine Township, Allegheny County, Pa.)",,local,thoroughfare,thoroughfare,move,"Swinderman Road (Pine Township, Allegheny County, Pa.)",true,
mods_subject_topic_ms,"Swisshelm Park (Pittsburgh, Pa.)",1,"Swisshelm Park (Pittsburgh, Pa.)",,local,geographic,,,,false,
mods_subject_geographic_ms,"Swisshelm Park (Pittsburgh, Pa.)",35,"Swisshelm Park (Pittsburgh, Pa.)",,local,geographic,,,,false,
mods_subject_geographic_ms,Swissvale,2,Swissvale (Pa.),http://id.loc.gov/authorities/names/n85189239,naf,geographic,,replace,Swissvale (Pa.),true,
mods_subject_topic_ms,Swissvale (Pa.),1,Swissvale (Pa.),http://id.loc.gov/authorities/names/n85189239,naf,geographic,,,,false,
mods_subject_geographic_ms,Swissvale (Pa.),71,Swissvale (Pa.),http://id.loc.gov/authorities/names/n85189239,naf,geographic,,,,false,
mods_subject_topic_ms,Swissvale.,16,Swissvale (Pa.),http://id.loc.gov/authorities/names/n85189239,naf,geographic,,replace,Swissvale (Pa.),true,
mods_subject_geographic_ms,"Squaw Run (Allegheny County, Pa.)",2,"Sycamore Run (Allegheny County, Pa.)",http://id.loc.gov/authorities/subjects/sh94008914,lcsh,geographic,,replace,"Sycamore Run (Allegheny County, Pa.)",true,
mods_subject_geographic_ms,Sydney,1,Sydney (N.S.W.),http://id.loc.gov/authorities/names/n79021855,naf,geographic,,replace,Sydney (N.S.W.),true,
mods_subject_geographic_ms,"Sylvan Avenue Bridge (Pittsburgh, Pa.)",27,"Sylvan Avenue Bridge (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Sylvania Avenue (Pittsburgh, Pa.)",1,"Sylvania Avenue (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_geographic_ms,Syria,2,Syria,http://id.loc.gov/authorities/names/n80061798-781,naf,geographic,,,,false,
mods_subject_geographic_ms,São Paulo (Brazil),11,São Paulo (Brazil),http://id.loc.gov/authorities/names/n79077404,naf,geographic,,,,false,
mods_subject_geographic_ms,São Paulo (Brazil),1,São Paulo (Brazil),http://id.loc.gov/authorities/names/n79077404,naf,geographic,,,,false,
mods_subject_geographic_ms,Taiwan,94,Taiwan,http://id.loc.gov/authorities/names/n80022631-781,naf,geographic,,,,false,
mods_subject_geographic_ms,Talbot County (Md.),1,Talbot County (Md.),http://id.loc.gov/authorities/names/n81018746,naf,geographic,,,,false,
mods_subject_topic_ms,Tallulah Falls (Ga.),2,Tallulah Falls (Ga.),http://id.loc.gov/authorities/names/n99048824,naf,geographic,,,,false,
mods_subject_geographic_ms,Tambovskai︠a︡ gubernii︠a︡,2,Tambovskai︠a︡ gubernii︠a︡ (R.S.F.S.R.),http://id.loc.gov/authorities/names/n90635500,naf,geographic,,replace,Tambovskai︠a︡ gubernii︠a︡ (R.S.F.S.R.),true,
mods_subject_geographic_ms,Tambovskai︠a︡ gubernii︠a︡ (Russia),1,Tambovskai︠a︡ gubernii︠a︡ (R.S.F.S.R.),http://id.loc.gov/authorities/names/n90635500,naf,geographic,,replace,Tambovskai︠a︡ gubernii︠a︡ (R.S.F.S.R.),true,
mods_subject_geographic_ms,Tamil Nadu (India),1,Tamil Nadu (India),http://id.loc.gov/authorities/names/n80061081,naf,geographic,,,,false,
mods_subject_topic_ms,Tampa Bay (Fla.),1,Tampa Bay (Fla.),http://id.loc.gov/authorities/subjects/sh85132220,lcsh,geographic,,,,false,
mods_subject_topic_ms,Tappan (N.Y.),1,Tappan (N.Y.),http://id.loc.gov/authorities/names/n88247498,naf,geographic,,,,false,
mods_subject_topic_ms,Tarentum (Pa.),2,Tarentum (Pa.),http://id.loc.gov/authorities/names/n82028965,naf,geographic,,,,false,
mods_subject_geographic_ms,Tarentum (Pa.),15,Tarentum (Pa.),http://id.loc.gov/authorities/names/n82028965,naf,geographic,,,,false,
mods_subject_topic_ms,Tarentum Bridge (Pa.),1,Tarentum Bridge (Pa.),,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Daniel Leet Tavern (Leetsdale, Pa.), Taverns",1,Taverns (Inns),http://id.loc.gov/authorities/subjects/sh93000454,lcsh,topic,,add,Taverns (Inns),true,
mods_subject_geographic_ms,Taylorstown (Pa.),1,Taylorstown (Pa.),,local,geographic,,,,false,
mods_subject_geographic_ms,Tazewell County (Va.),2,Tazewell County (Va.),http://id.loc.gov/authorities/names/n81042772,naf,geographic,,,,false,
mods_subject_topic_ms,Tea Girls,1,Geishas,http://id.loc.gov/authorities/subjects/sh85053673,lcsh,topic,,replace,Geishas,true,
mods_subject_topic_ms,"Tech Street (Pittsburgh, Pa.)",1,"Tech Street (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_geographic_ms,Tehran,1,Tehran (Iran),http://id.loc.gov/authorities/names/n79039626,naf,geographic,,replace,Tehran (Iran),true,
mods_subject_geographic_ms,"Temperance (Pittsburgh, Pa.)",1,"Temperance (Pittsburgh, Pa.)",,local,geographic,,,,false,
mods_subject_geographic_ms,"Tenmile Creek (Greene County and Washington County, Pa.)",1,"Tenmile Creek (Greene County and Washington County, Pa.)",,local,geographic,creek,,,false,
mods_subject_topic_ms,Tennessee,2,Tennessee,http://id.loc.gov/authorities/names/n79060965-781,naf,geographic,,,,false,
mods_subject_geographic_ms,Tennessee,6,Tennessee,http://id.loc.gov/authorities/names/n79060965-781,naf,geographic,,,,false,
mods_subject_geographic_ms,"Tennessee, Middle",1,"Tennessee, Middle",http://id.loc.gov/authorities/subjects/sh85133884-781,lcsh,geographic,,,,false,
mods_subject_topic_ms,Pennsylvania.High School State Champions.Girl's Tennis,1,Tennis for girls,http://id.loc.gov/authorities/subjects/sh2002002080,lcsh,topic,,add,Tennis for girls,true,
mods_subject_topic_ms,Pennsylvania.High School State Champions.Girl's Tennis,1,Tennis players,http://id.loc.gov/authorities/subjects/sh85133910,lcsh,topic,,add,Tennis players,true,
mods_subject_geographic_ms,"Tenth Avenue (Munhall, Pa.)",1,"Tenth Avenue (Munhall, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Tenth Street (Oakmont, Pa.)",3,"Tenth Street (Oakmont, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Tenth Street (Pittsburgh, Pa.)",3,"Tenth Street (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Tenth Street Bypass (Pittsburgh, Pa.)",1,"Tenth Street Bypass (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Terminal Buildings (Pittsburgh, Pa.)",1,Terminals (Transportation),http://id.loc.gov/authorities/subjects/sh85134028,lcsh,topic,,replace,Terminals (Transportation),true,
mods_subject_genre_ms,Terms and phrases,1,Terms and phrases,http://id.loc.gov/authorities/subjects/sh99001989,lcsh,genre,,,,false,
mods_subject_topic_ms,"Terrace Street (Pittsburgh, Pa.)",1,"Terrace Street (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Terrace Village (Pittsburgh, Pa.)",21,"Terrace Village (Pittsburgh, Pa.)",,local,geographic,,,,false,
mods_subject_geographic_ms,"Terrace Village (Pittsburgh, Pa.)",34,"Terrace Village (Pittsburgh, Pa.)",,local,geographic,,,,false,
mods_subject_geographic_ms,Texas,9,Texas,http://id.loc.gov/authorities/names/n80129616-781,naf,geographic,,,,false,
mods_subject_genre_ms,Textbooks,1,Textbooks,http://id.loc.gov/authorities/subjects/sh85134296,lcsh,genre,,,,false,
mods_subject_topic_ms,Geography x Textbooks,1,Textbooks,http://id.loc.gov/authorities/subjects/sh85134296,lcsh,topic,,add,Textbooks,true,
mods_subject_genre_ms,Texts,481,Texts,http://id.loc.gov/authorities/subjects/sh99001271,lcsh,genre,,,,false,
mods_subject_geographic_ms,Thailand,17,Thailand,http://id.loc.gov/authorities/names/n79059683,naf,geographic,,,,false,
mods_subject_titleInfo_title_ms,The African Repository and Colonial Journal,1,The African Repository and Colonial Journal,,local,title,,,,false,
mods_subject_titleInfo_title_ms,Theatre survey,1,Theatre survey,,local,title,,,,false,
mods_subject_topic_ms,"Third Avenue (Pittsburgh, Pa.)",1,"Third Avenue (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_geographic_ms,"Third Avenue (Pittsburgh, Pa.)",1,"Third Avenue (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Third Street (Pitcairn, Pa.).",4,"Third Street (Pitcairn, Pa.)",,local,thoroughfare,thoroughfare,move,"Third Street (Pitcairn, Pa.)",true,
mods_subject_topic_ms,"Third Street (Pittsburgh, Pa.)",1,"Third Street (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Thirty-Ninth Street (Pittsburgh, Pa.)",1,"Thirty-Ninth Street (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Thompson Run Road (Ross, Pa.)",6,"Thompson Run Road (Ross, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Thorn Hill Road (Marshall, Pa.)",2,"Thorn Hill Road (Marshall Township, Pa.)",,local,thoroughfare,thoroughfare,move,"Thorn Hill Road (Marshall Township, Pa.)",true,
mods_subject_geographic_ms,Thornburg (Pa.),4,Thornburg (Pa.),,local,geographic,,,,false,
mods_subject_topic_ms,"Three Degree Road (McCandless, Pa.)",55,"Three Degree Road (Ross Township, Pa.)",,local,thoroughfare,thoroughfare,move,"Three Degree Road (Ross Township, Pa.)",true,
mods_subject_topic_ms,"Three Degree Road (Ross Township, Pa.)",3,"Three Degree Road (Ross Township, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_geographic_ms,Tiahuanacu (Bolivia),1,Tiahuanacu (Bolivia),http://id.loc.gov/authorities/names/n81139910,naf,geographic,,,,false,
mods_subject_geographic_ms,Tibet Autonomous Region (China),2,Tibet Autonomous Region (China),http://id.loc.gov/authorities/names/n79100917,naf,geographic,,,,false,
mods_subject_topic_ms,"Tilbrook Road (Monroeville, Pa.).",1,"Tilbrook Road (Monroeville, Pa.)",,local,thoroughfare,thoroughfare,move,"Tilbrook Road (Monroeville, Pa.)",true,
mods_subject_geographic_ms,"Timberland Avenue Bridge (Pittsburgh, Pa.)",3,"Timberland Avenue Bridge (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_titleInfo_title_ms,Time,1,Time,http://id.loc.gov/authorities/names/n94056291,naf,title,,,,false,
mods_subject_topic_ms,"Tintypes. Magee, Elizabeth Louise, 1836-1902.",1,Tintype,http://id.loc.gov/authorities/subjects/sh85135543,lcsh,topic,,add,Tintype,true,
mods_subject_topic_ms,Tionesta (Pa.),1,Tionesta (Pa.),http://id.loc.gov/authorities/names/n93065367,naf,geographic,,,,false,
mods_subject_geographic_ms,"Titicaca, Lake (Peru and Bolivia)",1,"Titicaca, Lake (Peru and Bolivia)",http://id.loc.gov/authorities/subjects/sh85135652,lcsh,geographic,,,,false,
mods_subject_topic_ms,Titusville (Pennsylvania),2,Titusville (Pa.),http://id.loc.gov/authorities/names/n82129261,naf,geographic,,replace,Titusville (Pa.),true,
mods_subject_topic_ms,Titusville (Pa.),1,Titusville (Pa.),http://id.loc.gov/authorities/names/n82129261,naf,geographic,,,,false,
mods_subject_geographic_ms,Titusville (Pa.),4,Titusville (Pa.),http://id.loc.gov/authorities/names/n82129261,naf,geographic,,,,false,
mods_subject_temporal_ms,To 1400,1,To 1400,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1500,1,To 1500,http://id.loc.gov/authorities/subjects/sh2002012483,lcsh,temporal,,,,false,
mods_subject_temporal_ms,To 1763 (New France),4,Canada--History--To 1763 (New France),http://id.loc.gov/authorities/subjects/sh85019310,lcsh,topic,,split,Canada--History--To 1763 (New France),true,
mods_subject_temporal_ms,To 1763 (New France),4,To 1763 (New France),,local,temporal,,add,,false,lcsh subheading
mods_subject_temporal_ms,To 1775,18,To 1775,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1787,1,To 1787,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1792,6,To 1792,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1795,11,To 1795,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1803,11,To 1803,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1809,1,To 1809,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1846,1,To 1846,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1848,5,To 1848,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1858,2,To 1858,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1865,3,To 1865,,local,temporal,,,,false,
mods_subject_temporal_ms,To 1900,1,To 1900,http://id.loc.gov/authorities/subjects/sh2002012462,lcsh,temporal,,,,false,
mods_subject_temporal_ms,To 1901,1351,To 1901,,local,temporal,,,,false,
mods_subject_topic_ms,Tobago (Trinidad and Tobago),1,Tobago (Trinidad and Tobago),http://id.loc.gov/authorities/names/no92027448,naf,geographic,,,,false,
mods_subject_geographic_ms,Tokyo,3,Tokyo (Japan),http://id.loc.gov/authorities/names/n79034998,naf,geographic,,replace,Tokyo (Japan),true,
mods_subject_geographic_ms,Tokyo (Japan),2,Tokyo (Japan),http://id.loc.gov/authorities/names/n79034998,naf,geographic,,,,false,
mods_subject_topic_ms,Tokyo (Japan).,1,Tokyo (Japan),http://id.loc.gov/authorities/names/n79034998,naf,geographic,,replace,Tokyo (Japan),true,
mods_subject_geographic_ms,Toledo (Ohio),4,Toledo (Ohio),http://id.loc.gov/authorities/names/n81018142,naf,geographic,,,,false,
mods_subject_topic_ms,Tomb of the Unknowns (Va.),1,Tomb of the Unknowns (Va.),http://id.loc.gov/authorities/subjects/sh85135931,lcsh,geographic,,,,false,
mods_subject_topic_ms,Toronto (Ont.),1,Toronto (Ont.),http://id.loc.gov/authorities/names/n79079328,naf,geographic,,,,false,
mods_subject_geographic_ms,Torrence (Pa.),1,Torrence (Pa.),,local,geographic,,,,false,
mods_subject_geographic_ms,"Tosatto Plaza (Greensburg, Pa.)",1,"Tosatto Plaza (Greensburg, Pa.)",,local,geographic,,,,false,
mods_subject_topic_ms,Liberty Bell National Tour.,1,Tourism,http://id.loc.gov/authorities/subjects/sh85136255,lcsh,topic,,add,Tourism,true,
mods_subject_genre_ms,Tours,1,Tours,http://id.loc.gov/authorities/subjects/sh85136278,lcsh,genre,,,,false,
mods_subject_geographic_ms,"Town Street (West Jefferson, Ohio)",1,"Town Street (West Jefferson, Ohio)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,"Townsend Street (Pittsburgh, Pa.)",1,"Townsend Street (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_topic_ms,Township Road (Pittsburgh Pa),1,"Township Road (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,"Township Road (Pittsburgh, Pa.)",true,
mods_subject_topic_ms,"Township Road (Pittsburgh, Pa.)",5,"Township Road (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_geographic_ms,Trafford (Pa.),105,Trafford (Pa.),http://id.loc.gov/authorities/names/n80140407,naf,geographic,,,,false,
mods_subject_topic_ms,Trafford (Pa.),4,Trafford (Pa.),http://id.loc.gov/authorities/names/n80140407,naf,geographic,,,,false,
mods_subject_temporal_ms,"Transfer of Sovereignty from Great Britain, 1997",4,"Hong Kong (China)--History--Transfer of Sovereignty from Great Britain, 1997",http://id.loc.gov/authorities/subjects/sh95010000,lcsh,topic,,replace,"Hong Kong (China)--History--Transfer of Sovereignty from Great Britain, 1997",true,
mods_subject_genre_ms,Treaties,19,Treaties,http://id.loc.gov/authorities/subjects/sh85137207,lcsh,genre,,,,false,
mods_subject_name_corporate_namePart_ms,Great Britain. 1794 Nov. 19.,1,"Treaty of Amity, Commerce, and Navigation, with the United States of America (1794 November 19)",http://id.loc.gov/authorities/names/no90022850,naf,title,,replace,"Treaty of Amity, Commerce, and Navigation, with the United States of America (1794 November 19)",true,
mods_subject_titleInfo_title_ms,Treaty of Versailles (1919),1,Treaty of Versailles (1919 June 28),http://id.loc.gov/authorities/names/n82001802,naf,title,,replace,Treaty of Versailles (1919 June 28),true,
mods_subject_topic_ms,Tredyffrin (Pa. : Township),1,Tredyffrin (Pa. : Township),http://id.loc.gov/authorities/names/n85189034,naf,geographic,,,,false,
mods_subject_topic_ms,"Trees, Care of",3,"Trees, Care of",http://id.loc.gov/authorities/subjects/sh85137256,lcsh,topic,,,,false,
mods_subject_genre_ms,"Trials, litigation, etc",9,"Trials, litigation, etc.",http://id.loc.gov/authorities/subjects/sh99002033,lcsh,genre,,replace,"Trials, litigation, etc.",true,
mods_subject_topic_ms,Trier (Ecclesiastical principality),1,Trier (Ecclesiastical principality),,local,geographic,,,,false,
mods_subject_topic_ms,Trier (Electorate),1,Trier (Electorate),,local,geographic,,,,false,
mods_subject_geographic_ms,Trinidad and Tobago,3,Trinidad and Tobago,http://id.loc.gov/authorities/names/n81008555,naf,geographic,,,,false,
mods_subject_geographic_ms,Trinway (Ohio),2,Trinway (Ohio),,local,geographic,,,,false,
mods_subject_topic_ms,"Tripoli Street (Pittsburgh, Pa.)",1,"Tripoli Street (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_geographic_ms,Troy (Extinct city),1,Troy (Extinct city),http://id.loc.gov/authorities/subjects/sh85138100,lcsh,geographic,,,,false,
mods_subject_topic_ms,"Troy Hill (Pittsburgh, Pa.)",4,"Troy Hill (Pittsburgh, Pa.)",http://id.loc.gov/authorities/names/n99834582,naf,geographic,,,,false,
mods_subject_geographic_ms,"Troy Hill (Pittsburgh, Pa.)",182,"Troy Hill (Pittsburgh, Pa.)",http://id.loc.gov/authorities/names/n99834582,naf,geographic,,,,false,
mods_subject_geographic_ms,Trujillo (Honduras),1,Trujillo (Honduras),http://id.loc.gov/authorities/names/n81018381,naf,geographic,,,,false,
mods_subject_topic_ms,Trumbull County,4,Trumbull County (Ohio),http://id.loc.gov/authorities/names/n82067389,naf,geographic,,replace,Trumbull County (Ohio),true,
mods_subject_geographic_ms,Trumbull County (Ohio),2,Trumbull County (Ohio),http://id.loc.gov/authorities/names/n82067389,naf,geographic,,,,false,
mods_subject_topic_ms,Trumbull County (Ohio),4,Trumbull County (Ohio),http://id.loc.gov/authorities/names/n82067389,naf,geographic,,,,false,
mods_subject_topic_ms,"Try Street Terminal (Pittsburgh, Pa.)",1,"Try Street Terminal (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_geographic_ms,"Try Way (Pittsburgh, Pa.)",9,"Try Way (Pittsburgh, Pa.)",,local,thoroughfare,thoroughfare,move,,false,
mods_subject_geographic_ms,Tryon County (N.Y.),1,Tryon County (N.Y.),http://id.loc.gov/authorities/names/no2007142227,naf,geographic,,,,false,
mods_subject_geographic_ms,Tucker County (W. Va.),2,Tucker County (W. Va.),http://id.loc.gov/authorities/names/n79096746,naf,geographic,,,,false,
