PID,field_address,field_geographic_features,field_geographic_features_categories,field_throroughfares,field_subject,field_subjects_name,Note
pitt:715.226491.CP,1072 Brownsville Avenue,,,,,,
pitt:715.226492.CP,1077 Brownsville Avenue,,,,,,
pitt:715.226493.CP,,,,Boulevard of the Allies,,,
pitt:715.226494.CP,,,,Boulevard of the Allies,,,
pitt:715.226495.CP,,,,Boulevard of the Allies,,,
pitt:715.226496.CP,,,,Boulevard of the Allies,,,
pitt:715.226497.CP,,,,Boulevard of the Allies,,,
pitt:715.226498.CP,,,,Boulevard of the Allies,,,
pitt:715.226500.CP,,,,McKnight Street,,,
pitt:715.226501.CP,,,,McKnight Street,,,
pitt:715.226502.CP,,,,Boulevard of the Allies,,,
pitt:715.226503.CP,,,,Boulevard of the Allies,,,
pitt:715.226504.CP,,,,Boulevard of the Allies,,,
pitt:715.226505.CP,,,,Boulevard of the Allies,,,
pitt:715.226506.CP,,,,Boulevard of the Allies,,,
pitt:715.226507.CP,,,,Boulevard of the Allies,,,
pitt:715.226509.CP,,,,Saranac Avenue,,,
pitt:715.226510.CP,,,,Saranac Avenue,,,
pitt:715.226511.CP,,,,Brownsville Avenue,,,
pitt:715.226513.CP,,,,Brownsville Avenue,,,
pitt:715.226514.CP,,,,Brownsville Avenue,,,
pitt:715.226516.CP,,,,Ravenna Street,,,
pitt:715.226517.CP,,,,Ravenna Street,,,
pitt:715.226518.CP,,,,Beechwood Boulevard,,,
pitt:715.226520.CP,,,,Beechwood Boulevard,,,
pitt:715.226521.CP,,,,Tacoma Street,,,
pitt:715.226522.CP,,,,Tacoma Street,,,
pitt:715.226523.CP,,,,Batavia Street,,,
pitt:715.226524.CP,,,,Batavia Street,,,
pitt:715.226526.CP,,,,Boulevard of the Allies,,,
pitt:715.226527.CP,,,,Boulevard of the Allies,,,
pitt:715.226528.CP,,,,Webster Avenue,,,
pitt:715.226529.CP,,,,Webster Avenue,,,
pitt:715.226530.CP,,,,Webster Avenue,,,
pitt:715.226535.CP,,,,Webster Avenue,,,
pitt:715.226536.CP,,,,Boulevard of the Allies,,,
pitt:715.226539.CP,427 Brownsville Avenue,,,,,,
pitt:715.226540.CP,427 Brownsville Avenue,,,,,,
pitt:715.226541.CP,427 Brownsville Avenue,,,,,,
pitt:715.226542.CP,,,,Center Avenue,,,
pitt:715.226548.CP,,,,Broad Street,,,
pitt:715.226549.CP,,,,Broad Street,,,
pitt:715.226551.CP,,,,Broad Street,,,
pitt:715.226552.CP,,,,Broad Street,,,
pitt:715.226554.CP,,,,Boulevard of the Allies,,,
pitt:715.226555.CP,,,,Boulevard of the Allies,,,
pitt:715.226556.CP,,,,Boulevard of the Allies,,,
pitt:715.226557.CP,,,,Boulevard of the Allies,,,
pitt:715.226558.CP,,,,Boulevard of the Allies,,,
pitt:715.226559.CP,,,,Boulevard of the Allies,,,
pitt:715.226560.CP,,,,Boulevard of the Allies,,,
pitt:715.226561.CP,,,,Boulevard of the Allies,,,
pitt:715.226564.CP,Kelly and Sterrett Streets,,,,,,
pitt:715.226565.CP,,,,Sterrett Street,,,
pitt:715.226566.CP,Sterrett and Bennett Streets,,,,,,
pitt:715.226567.CP,Sterrett Street and Frankstown Avenue,,,,,,
pitt:715.226568.CP,,,,Shaler Street,,,
pitt:715.226569.CP,,,,Shaler Street,,,
pitt:715.226570.CP,,,,Shaler Street,,,
pitt:715.226571.CP,,,,Broad Street,,,
pitt:715.226573.CP,,,,Broad Street,,,
pitt:715.226574.CP,,,,Conemaugh Street,,,
pitt:715.226575.CP,33 Conemaugh Street,,,,,,
pitt:715.226576.CP,33 Conemaugh Street,,,,,,
pitt:715.226577.CP,,,,Washington Boulevard,,,
pitt:715.226578.CP,,,,Washington Boulevard,,,
pitt:715.226579.CP,,,,Boulevard of the Allies,,,
pitt:715.226580.CP,,,,Boulevard of the Allies,,,
pitt:715.226581.CP,,,,Boulevard of the Allies,,,
pitt:715.226582.CP,,,,Boulevard of the Allies,,,
pitt:715.226583.CP,,,,Boulevard of the Allies,,,
pitt:715.226584.CP,,,,Boulevard of the Allies,,,
pitt:715.226585.CP,,,,Boulevard of the Allies,,,
pitt:715.226586.CP,,,,Boulevard of the Allies,,,
pitt:715.226587.CP,,,,Boulevard of the Allies,,,
pitt:715.226588.CP,,,,Broad Street,,,
pitt:715.226589.CP,,,,Broad Street,,,
pitt:715.226590.CP,,,,Broad Street,,,
pitt:715.226591.CP,,,,Broad Street,,,
pitt:715.226592.CP,,,,Banksville Avenue,,,
pitt:715.226593.CP,,,,Banksville Avenue,,,
pitt:715.226594.CP,,,,Warrington Avenue,,,
pitt:715.226595.CP,,,,Warrington Avenue,,,
pitt:715.226596.CP,,,,Warrington Avenue,,,
pitt:715.226598.CP,,,,Mt. Oliver Street,,,
pitt:715.226599.CP,,,,Mt. Oliver Street,,,
pitt:715.226600.CP,,,,Mt. Oliver Street,,,
pitt:715.226602.CP,,,,West Carson Street,,,
pitt:715.226603.CP,,,,West Carson Street,,,
pitt:715.226604.CP,,,,West Carson Street,,,
pitt:715.226605.CP,,,,West Carson Street,,,
pitt:715.226606.CP,,,,West Carson Street,,,
pitt:715.226607.CP,1507 Woodstock Avenue,,,,,,
pitt:715.226608.CP,1503 Woodstock Avenue,,,,,,
pitt:715.226609.CP,1503 Woodstock Avenue,,,,,,
pitt:715.226611.CP,,,,Boulevard of the Allies,,,
pitt:715.226612.CP,,,,Boulevard of the Allies,,,
pitt:715.226613.CP,,,,Boulevard of the Allies,,,
pitt:715.226614.CP,,,,Boulevard of the Allies,,,
pitt:715.226615.CP,,,,Boulevard of the Allies,,,
pitt:715.226616.CP,,,,Boulevard of the Allies,,,
pitt:715.226618.CP,,,,Boulevard of the Allies,,,
pitt:715.226621.CP,,,,Boulevard of the Allies,,,
pitt:715.226623.CP,,,,Boulevard of the Allies,,,
pitt:715.226624.CP,,,,Boulevard of the Allies,,,
pitt:715.226625.CP,516 Brownsville Avenue,,,,,,
pitt:715.226626.CP,512-514 Brownsville Avenue,,,,,,
pitt:715.226627.CP,436-438 Brownsville Avenue,,,,,,
pitt:715.226628.CP,406-408 Brownsville Avenue,,,,,,
pitt:715.226629.CP,206 Brownsville Avenue,,,,,,
pitt:715.226630.CP,,,,Boulevard of the Allies,,,
pitt:715.226631.CP,,,,Boulevard of the Allies,,,
pitt:715.226632.CP,,,,Boulevard of the Allies,,,
pitt:715.226633.CP,,,,Boulevard of the Allies,,,
pitt:715.226634.CP,,,,Boulevard of the Allies,,,
pitt:715.226635.CP,,,,Boulevard of the Allies,,,
pitt:715.226636.CP,,,,Boulevard of the Allies,,,
pitt:715.226637.CP,,,,Boulevard of the Allies,,,
pitt:715.226638.CP,,,,Boulevard of the Allies,,,
pitt:715.226639.CP,,,,Boulevard of the Allies,,,
pitt:715.226640.CP,,,,Boulevard of the Allies,,,
pitt:715.226641.CP,,,,Boulevard of the Allies,,,
pitt:715.226645.CP,,,,Circle Way,,,
pitt:715.226646.CP,,,,Circle Way,,,
pitt:715.226647.CP,,,,Circle Way,,,
pitt:715.226648.CP,,,,Circle Way,,,
pitt:715.226651.CP,,,,Laplace Street,,,
pitt:715.226652.CP,,,,LaPlace Street,,,
pitt:715.226653.CP,,,,Laplace Street,,,
pitt:715.226654.CP,,,,Centre Avenue,,,
pitt:715.226655.CP,,,,Centre Avenue,,,
pitt:715.226656.CP,,,,Chauncey Street,,,
pitt:715.226657.CP,,,,Nadir Way,,,
pitt:715.226658.CP,,,,Nadir Way,,,
pitt:715.226659.CP,,,,Nadir Way,,,
pitt:715.226660.CP,,,,Nadir Way,,,
pitt:715.226661.CP,,,,Rosedale Street,,,
pitt:715.226662.CP,,,,Rosedale Street,,,
pitt:715.226663.CP,,,,McKnight Street,,,
pitt:715.226664.CP,,,,McKnight Street,,,
pitt:715.226665.CP,,,,Saw Mill Run,,,
pitt:715.226666.CP,,,,Saw Mill Run,,,
pitt:715.226667.CP,,,,Saw Mill Run,,,
pitt:715.226668.CP,,,,Nadir Way,,,
pitt:715.226669.CP,,,,Nadir Way,,,
pitt:715.226670.CP,,,,Nadir Way,,,
pitt:715.226671.CP,,,,Nadir Way,,,
pitt:715.226672.CP,,,,Nadir Way,,,
pitt:715.226673.CP,,,,Nadir Way,,,
pitt:715.226674.CP,,,,Nadir Way,,,
pitt:715.226675.CP,,,,Nadir Way,,,
pitt:715.226676.CP,,,,Nadir Way,,,
pitt:715.226677.CP,,,,Nadir Way,,,
pitt:715.226678.CP,52 Bascom Street,,,,,,
pitt:715.226679.CP,50 Bascom Street,,,,,,
pitt:715.226680.CP,"50, 52, and 58 Bascom Street",,,,,,
pitt:715.226681.CP,50-52 Bascom Street,,,,,,
pitt:715.226682.CP,58-60 Bascom Street,,,,,,
pitt:715.226683.CP,"50, 52, 58, and 60 Bascom Street",,,,,,
pitt:715.226684.CP,,,,Bascom Street,,,
pitt:715.226685.CP,88 Brownsville Avenue,,,,,,
pitt:715.226686.CP,90-92 Brownsville Avenue,,,,,,
pitt:715.226687.CP,132 Brownsville Avenue,,,,,,
pitt:715.226688.CP,132 Brownsville Avenue,,,,,,
pitt:715.226689.CP,136-146 Brownsville Avenue,,,,,,
pitt:715.226690.CP,86 Brownsville Avenue,,,,,,
pitt:715.226691.CP,80-82 Brownsville Avenue,,,,,,
pitt:715.226692.CP,166-168 Brownsville Avenue,,,,,,
pitt:715.226693.CP,170-172 Brownsville Avenue,,,,,,
pitt:715.226694.CP,162-164 Brownsville Avenue,,,,,,
pitt:715.226695.CP,200 Brownsville Avenue,,,,,,
pitt:715.226696.CP,208-210 Brownsville Avenue,,,,,,
pitt:715.226697.CP,1072 Brownsville Avenue,,,,,,
pitt:715.226698.CP,,,,Nadir Way,,,
pitt:715.226699.CP,,,,Nadir Way,,,
pitt:715.226700.CP,,,,Negley Run,,,
pitt:715.226701.CP,,,,Boulevard of the Allies,,,
pitt:715.226702.CP,,,,Boulevard of the Allies,,,
pitt:715.226703.CP,,,,Boulevard of the Allies,,,
pitt:715.226704.CP,,,,Boulevard of the Allies,,,
pitt:715.226705.CP,,,,Boulevard of the Allies,,,
pitt:715.226706.CP,,,,Boulevard of the Allies,,,
pitt:715.226710.CP,,,,Boulevard of the Allies,,,
pitt:715.226720.CP,,,,Boulevard of the Allies,,,
pitt:715.226729.CP,,,,Rosedale Street,,,
pitt:715.226736.CP,,,,Bedford Avenue,,,
pitt:715.226737.CP,,,,Bedford Avenue,,,
pitt:715.226738.CP,507 Brownsville Avenue,,,,,,
pitt:715.228035.CP,,,,,,,
pitt:715.228036.CP,,,,,,,
pitt:715.228037.CP,,,,,,,
pitt:715.228650.CP,,,,Forbes Avenue,,,
pitt:715.228650A.CP,,,,,,,
pitt:715.228650B.CP,,,,,,,
pitt:715.228650C.CP,,,,,,,
pitt:715.228701.CP,,,,,,,
pitt:715.231799.CP,,,,,,,
pitt:715.231962.CP,,,,Wicklines Lane,,,
pitt:715.231963.CP,,,,Wicklines Lane,,,
pitt:715.231964.CP,,,,Wicklines Lane,,,
pitt:715.231966.CP,,,,Annetta Street,,,
pitt:715.231967.CP,,,,Agnew Street,,,
pitt:715.231968.CP,,,,Agnew Street,,,
pitt:715.231970.CP,,,,Agnew Street,,,
pitt:715.231971.CP,,,,Annetta Street,,,
pitt:715.231972.CP,,,,Agnew Street,,,
pitt:715.231974.CP,,,,Agnew Street,,,
pitt:715.231975.CP,,,,Agnew Street,,,
pitt:715.231976.CP,,,,Hartman's Lane,,,
pitt:715.231977.CP,,,,Agnew Street,,,
pitt:715.231978.CP,,,,Agnew Street,,,
pitt:715.231979.CP,,,,Agnew Street,,,
pitt:715.231980.CP,,,,Agnew Street,,,
pitt:715.231981.CP,,,,Agnew Street,,,
pitt:715.231982.CP,,,,Agnew Street,,,
pitt:715.231983.CP,,,,Cicero Way,,,
pitt:715.231984.CP,,,,Cicero Way,,,
pitt:715.231985.CP,,,,Cicero Way,,,
pitt:715.231986.CP,,,,Cicero Way,,,
pitt:715.231987.CP,,,,Cicero Way,,,
pitt:715.231988.CP,,,,Cicero Way,,,
pitt:715.231989.CP,,,,Cicero Way,,,
pitt:715.231990.CP,,,,Ferry Street,,,
pitt:715.231990A.CP,,,,Ferry Street,,,
pitt:715.231991.CP,,,,Ferry Street,,,
pitt:715.231991A.CP,,,,Ferry Street,,,
pitt:715.231992.CP,103-113 Ferry Street,,,,,,
pitt:715.231992A.CP,,,,Ferry Street,,,
pitt:715.231993.CP,,,,,,,
pitt:715.231994.CP,,,,,,,
pitt:715.231995.CP,,,,,,,
pitt:715.231996.CP,,,,,,,
pitt:715.232001.CP,,,,Butcher's Run Road,,,
pitt:715.232002.CP,,,,Butcher's Run Road,,,
pitt:715.232003.CP,,,,Butcher's Run Road,,,
pitt:715.232004.CP,,,,Butcher's Run Road,,,
pitt:715.232004A.CP,,,,Butcher's Run Road,,,
pitt:715.232005.CP,,,,Darlington Road,,,
pitt:715.232007.CP,,,,Darlington Road,,,
pitt:715.232008.CP,,,,Darlington Road,,,
pitt:715.232010.CP,,,,Fremont Place,,,
pitt:715.232011.CP,,,,Fremont Place,,,
pitt:715.232012.CP,,,,Fremont Place,,,
pitt:715.232013.CP,,,,Fremont Place,,,
pitt:715.232015.CP,,,,Fremont Place,,,
pitt:715.232016.CP,,,,Fremont Place,,,
pitt:715.232017.CP,2335 Fremont Place,,,,,,
pitt:715.232018.CP,,,,Kelvin Street,,,
pitt:715.232019.CP,,,,Kelvin Street,,,
pitt:715.232020.CP,,,,Kelvin Street,,,
pitt:715.232021.CP,,,,Kelvin Street,,,
pitt:715.232022.CP,,,,Kelvin Street,,,
pitt:715.232023.CP,,,,Bergman Street,,,
pitt:715.232024.CP,,,,Bergman Street,,,
pitt:715.232027.CP,,,,Bergman Street,,,
pitt:715.232028.CP,,,,Wittmer Street,,,
pitt:715.232029.CP,,,,Wittmer Street,,,
pitt:715.232030.CP,,,,Wittmer Street,,,
pitt:715.232031.CP,,,,Wittmer Street,,,
pitt:715.232032.CP,,,,Wittmer Street,,,
pitt:715.232033.CP,4327 Dakota Street,,,,,,
pitt:715.232034.CP,4321 Dakota Street,,,,,,
pitt:715.232035.CP,4305-4307 Dakota Street,,,,,,
pitt:715.232036.CP,,,,Dakota Street,,,
pitt:715.232037.CP,4321 Dakota Street,,,,,,
pitt:715.232038.CP,4321 Dakota Street,,,,,,
pitt:715.232039.CP,,,,Dakota Street,,,
pitt:715.232040.CP,,,,Wittmer Street,,,
pitt:715.232041.CP,,,,,,,
pitt:715.232042.CP,,,,,,,
pitt:715.232043.CP,,,,,,,
pitt:715.232045.CP,,,,,,,
pitt:715.232046.CP,,,,,,,
pitt:715.232047.CP,,,,,,,
pitt:715.232049.CP,,,,,,,
pitt:715.232050.CP,,,,,,,
pitt:715.232051.CP,,,,,,,
pitt:715.232052.CP,,,,,,,
pitt:715.232053.CP,,,,,,,
pitt:715.232054.CP,,,,,,,
pitt:715.232056.CP,,,,,,,
pitt:715.232057.CP,,,,,,,
pitt:715.232058.CP,,,,,,,
pitt:715.232059.CP,,,,,,,
pitt:715.232062.CP,,,,Galveston Avenue,,,
pitt:715.232064.CP,,,,,,,
pitt:715.232065.CP,,,,,,,
pitt:715.232067.CP,,,,,,,
pitt:715.232070.CP,,,,,,,
pitt:715.232071.CP,,,,,,,
pitt:715.232072.CP,,,,,,,
pitt:715.232073.CP,,,,,,,
pitt:715.232108.CP,,,,Saint Martin Street,,,
pitt:715.232109.CP,,,,Saint Martin Street,,,
pitt:715.232112.CP,,,,Saint Martin Street,,,
pitt:715.232112A.CP,,,,Saint Martin Street,,,
pitt:715.232114.CP,1005 Saint Martin Street,,,,,,
pitt:715.232115.CP,,,,Saint Martin Street,,,
pitt:715.232116.CP,,,,Saint Martin Street,,,
pitt:715.232117.CP,,,,Saint Martin Street,,,
pitt:715.232118.CP,1 Saint Martin Street,,,,,,
pitt:715.232119.CP,,,,Saint Martin Street,,,
pitt:715.232120.CP,,,,Saint Martin Street,,,
pitt:715.232121.CP,,,,Saint Martin Street,,,
pitt:715.232126.CP,,,,Eureka Street,,,
pitt:715.232127.CP,422-424 Eureka Street,,,,,,
pitt:715.232129.CP,424-426 Eureka Street,,,,,,
pitt:715.232130.CP,,,,Eureka Street,,,
pitt:715.232131.CP,436-438 Eureka Street,,,,,,
pitt:715.232132.CP,,,,Eureka Street,,,
pitt:715.232133.CP,,,,Eureka Street,,,
pitt:715.232134.CP,,,,Eureka Street,,,
pitt:715.232136.CP,,,,Eureka Street,,,
pitt:715.232137.CP,417 Eureka Street,,,,,,
pitt:715.232138.CP,414 Eureka Street,,,,,,
pitt:715.232139.CP,,,,Marlow Street,,,
pitt:715.232141.CP,,,,Marlow Street,,,
pitt:715.232145.CP,,,,Hemphill Street,,,
pitt:715.232146.CP,,,,Hemphill Street,,,
pitt:715.232147.CP,,,,Hemphill Street,,,
pitt:715.232148.CP,60 Semicir Street,,,,,,
pitt:715.232149.CP,,,,Semicir Street,,,
pitt:715.232150.CP,25 Semicir Street,,,,,,
pitt:715.232151.CP,,,,Semicir Street,,,
pitt:715.232152.CP,,,,Semicir Street,,,
pitt:715.232153.CP,74-80 Semicir Street,,,,,,
pitt:715.232157.CP,33 Semicir Street,,,,,,
pitt:715.232158.CP,65 Semicir Street,,,,,,
pitt:715.232160.CP,,,,Westmoreland Avenue,,,
pitt:715.232162.CP,,,,Westmoreland Avenue,,,
pitt:715.232168.CP,,,,Westmoreland Avenue,,,
pitt:715.232173.CP,,,,Valonia Street,,,
pitt:715.232174.CP,,,,Valonia Street,,,
pitt:715.232175A.CP,,,,Liberty Avenue,,,
pitt:715.232176.CP,,,,Bon Air Avenue,,,
pitt:715.232177.CP,,,,Bon Air Avenue,,,
pitt:715.232178.CP,,,,Bon Air Avenue,,,
pitt:715.232179.CP,,,,Connison Street,,,
pitt:715.232180.CP,,,,Connison Street,,,
pitt:715.232181.CP,,,,Connison Street,,,
pitt:715.232182.CP,,,,,,,
pitt:715.232185.CP,,,,Flotilla Way,,,
pitt:715.232186.CP,,,,Flotilla Way,,,
pitt:715.232187.CP,,,,Flotilla Way,,,
pitt:715.232188.CP,,,,Flotilla Way,,,
pitt:715.232189.CP,,,,Flotilla Way,,,
pitt:715.232372.CP,,,,,,,
pitt:715.232373.CP,,,,,,,
pitt:715.232611.CP,,,,,,,
pitt:715.232661.CP,,,,North Highland Avenue,,,
pitt:715.232756.CP,,,,Fayette Street,,,
pitt:715.232756A.CP,,,,Fayette Street,,,
pitt:715.236739.CP,,,,Cassatt Street,,,
pitt:715.236741.CP,,,,Brownsville Avenue,,,
pitt:715.236742.CP,,,,Brownsville Avenue,,,
pitt:715.236743.CP,2508-2510 Centre Avenue,,,,,,
pitt:715.236744.CP,,,,Chauncey Street,,,
pitt:715.236747.CP,618 Brownsville Avenue,,,,,,
pitt:715.236748.CP,616-618 Brownsville Avenue,,,,,,
pitt:715.236749.CP,618 Brownsville Avenue,,,,,,
pitt:715.236750.CP,,,,College Avenue,,,
pitt:715.236751.CP,,,,College Avenue,,,
pitt:715.236752.CP,,,,Boulevard of the Allies,,,
pitt:715.236753.CP,,,,Spring Garden Avenue,,,
pitt:715.236754.CP,,,,Spring Garden Avenue,,,
pitt:715.236755.CP,,,,Spring Garden Avenue,,,
pitt:715.236766.CP,,,,College Avenue,,,
pitt:715.236769.CP,5943 Alder Street,,,,,,
pitt:715.236770.CP,5951 Alder Street,,,,,,
pitt:715.236771.CP,,,,Alder Street,,,
pitt:715.236772.CP,5977 Ravenna Street,,,,,,
pitt:715.236773.CP,,,,Alder Street,,,
pitt:715.236774.CP,,,,Alder Street,,,
pitt:715.236775.CP,,,,Alder Street,,,
pitt:715.236776.CP,,,,Spring Garden Avenue,,,
pitt:715.236777.CP,2713 Spring Garden Avenue,,,,,,
pitt:715.236778.CP,2715 Spring Garden Avenue,,,,,,
pitt:715.236779.CP,2719 Spring Garden Avenue,,,,,,
pitt:715.236780.CP,2729-2731 Spring Garden Avenue,,,,,,
pitt:715.236782.CP,,,,South Dallas Avenue,,,
pitt:715.236783.CP,,,,Reynolds Street,,,
pitt:715.236785.CP,Ira Way and Shady Avenue,,,,,,
pitt:715.236786.CP,,,,Ira Way,,,
pitt:715.236787.CP,,,,Kamin Street,,,
pitt:715.236789.CP,,,,Kamin Street,,,
pitt:715.236790.CP,,,,Malvern Street,,,
pitt:715.236791.CP,,,,Malvern Street,,,
pitt:715.236793.CP,,,,Fair Oaks Street,,,
pitt:715.236808.CP,,,,East Street,,,
pitt:715.236815.CP,,,,Heinz Street,,,
pitt:715.236817.CP,,,,Progress Street,,,
pitt:715.236818.CP,,,,Progress Street,,,
pitt:715.236819.CP,,,,Chestnut Street,,,
pitt:715.236820.CP,1819 Spring Garden Avenue,,,,,,
pitt:715.236821.CP,1845 Spring Garden Avenue,,,,,,
pitt:715.236823.CP,2010 Spring Garden Avenue,,,,,,
pitt:715.236824.CP,2235 Spring Garden Avenue,,,,,,
pitt:715.236825.CP,2398 Spring Garden Avenue,,,,,,
pitt:715.236827.CP,2713 Spring Garden Avenue,,,,,,
pitt:715.236828.CP,2731 Spring Garden Avenue,,,,,,
pitt:715.236829.CP,2903 Spring Garden Avenue,,,,,,
pitt:715.236830.CP,,,,Roosevelt Street,,,
pitt:715.236832.CP,212-216 Marsonia Street,,,,,,
pitt:715.236833.CP,304 Marsonia Street,,,,,,
pitt:715.236834.CP,,,,Osgood Street,,,
pitt:715.236835.CP,,,,Meadville Street,,,
pitt:715.236836.CP,,,,Meadville Street,,,
pitt:715.236837.CP,,,,Meadville Street,,,
pitt:715.236840.CP,,,,Osgood Street,,,
pitt:715.236860.CP,,,,Centre Avenue,,,
pitt:715.236867.CP,,,,Bergman Street,,,
pitt:715.236868.CP,,,,Bergman Street,,,
pitt:715.236869.CP,,,,Webster Avenue,,,
pitt:715.236870.CP,,,,Webster Avenue,,,
pitt:715.236871.CP,,,,Webster Avenue,,,
pitt:715.236873.CP,,,,Webster Avenue,,,
pitt:715.236880.CP,,,,Edgerton Avenue,,,
pitt:715.236885.CP,,,,Jackson Street,,,
pitt:715.236892.CP,,,,Wills Street,,,
pitt:715.236893.CP,,,,Wills Street,,,
pitt:715.236894.CP,,,,Milligan Street,,,
pitt:715.236895.CP,,,,Milligan Street,,,
pitt:715.236896.CP,,,,Milligan Street,,,
pitt:715.236897.CP,,,,Darlington Road,,,
pitt:715.236898.CP,,,,Darlington Road,,,
pitt:715.236899.CP,,,,Darlington Road,,,
pitt:715.236900.CP,,,,Alger Street,,,
pitt:715.236901.CP,,,,Alger Street,,,
pitt:715.236903.CP,,,,Parkview Avenue,,,
pitt:715.236905.CP,,,,Norwood Avenue,,,
pitt:715.236906.CP,,,,Norwood Avenue,,,
pitt:715.236907.CP,,,,Norwood Avenue,,,
pitt:715.236908.CP,,,,Norwood Avenue,,,
pitt:715.236909.CP,,,,Kent Way,,,
pitt:715.236910.CP,,,,Kent Way,,,
pitt:715.236911.CP,,,,Kent Way,,,
pitt:715.236913.CP,,,,Beechwood Boulevard,,,
pitt:715.236914.CP,,,,Beechwood Boulevard,,,
pitt:715.236915.CP,,,,East Carson Street,,,
pitt:715.236916.CP,,,,McFadden Street,,,
pitt:715.236917.CP,,,,Reynolds Street,,,
pitt:715.236918.CP,,,,Reynolds Street,,,
pitt:715.236920.CP,,,,Reynolds Street,,,
pitt:715.236921.CP,,,,Reynolds Street,,,
pitt:715.236922.CP,,,,Kent Way,,,
pitt:715.236923.CP,,,,Kent Way,,,
pitt:715.236924.CP,,,,Morewood Avenue,,,
pitt:715.236925.CP,,,,Ellsworth Avenue,,,
pitt:715.236926.CP,,,,Morewood Avenue,,,
pitt:715.236927.CP,,,,Morewood Avenue,,,
pitt:715.236928.CP,,,,Spring Garden Avenue,,,
pitt:715.236929.CP,,,,Spring Garden Avenue,,,
pitt:715.236930.CP,,,,Spring Garden Avenue,,,
pitt:715.236931.CP,,,,Spring Garden Avenue,,,
pitt:715.236932.CP,,,,Kelvin Street,,,
pitt:715.236936.CP,,,,Kelvin Street,,,
pitt:715.236937.CP,311 Kelvin Street,,,,,,
pitt:715.236938.CP,,,,16th Street,,,
pitt:715.236940.CP,,,,Penn Avenue,,,
pitt:715.236941.CP,1515 Penn Avenue,,,,,,
pitt:715.236942.CP,,,,Heinz Street,,,
pitt:715.236943.CP,,,,Progress Street,,,
pitt:715.236944.CP,,,,Progress Street,,,
pitt:715.236945.CP,,,,Chestnut Street,,,
pitt:715.236946.CP,,,,Progress Street,,,
pitt:715.236947.CP,,,,Chestnut Street,,,
pitt:715.236948.CP,,,,Berkshire Avenue,,,
pitt:715.236949.CP,,,,Berkshire Avenue,,,
pitt:715.236950.CP,,,,Schenley Park Bridge,,,
pitt:715.236951.CP,,,,Beechwood Boulevard Bridge,,,
pitt:715.236952.CP,,,,Beechwood Boulevard,,,
pitt:715.236953.CP,,,,Witmer Street,,,
pitt:715.236954.CP,,,,Witmer Street,,,
pitt:715.236955.CP,,,,Witmer Street,,,
pitt:715.236956.CP,,,,Berkshire Avenue,,,
pitt:715.236957.CP,,,,Woodburne Avenue,,,
pitt:715.236959.CP,,,,Berkshire Avenue,,,
pitt:715.236960.CP,,,,Berkshire Avenue,,,
pitt:715.236961.CP,,,,Berkshire Avenue,,,
pitt:715.236962.CP,,,,Greenfield Avenue Bridge,,,
pitt:715.236963.CP,,,,,,,
pitt:715.236964.CP,,,,Chestnut Street,,,
pitt:715.236965.CP,,,,Progress Street,,,
pitt:715.236966.CP,,,,Heinz Street,,,
pitt:715.236967.CP,,,,Progress Street,,,
pitt:715.236968.CP,,,,Progress Street,,,
pitt:715.236969.CP,,,,Gazena Way,,,
pitt:715.236970.CP,,,,Gazena Way,,,
pitt:715.236971.CP,,,,Carpenter Way,,,
pitt:715.236972.CP,,,,Carpenter Way,,,
pitt:715.236973.CP,,,,Bolin Way,,,
pitt:715.236974.CP,1845 Spring Garden Avenue,,,,,,
pitt:715.236975.CP,1845 Spring Garden Avenue,,,,,,
pitt:715.236976.CP,2010 Spring Garden Avenue,,,,,,
pitt:715.236977.CP,,,,Irwin Avenue,,,
pitt:715.236978.CP,,,,Irwin Avenue,,,
pitt:715.236979.CP,,,,North Avenue,,,
pitt:715.236980.CP,,,,North Avenue,,,
pitt:715.236981.CP,,,,North Avenue,,,
pitt:715.236982.CP,2527 Spring Garden Avenue,,,,,,
pitt:715.236987.CP,2527 Spring Garden Avenue,,,,,,
pitt:715.236988.CP,,,,Smithfield Street,,,
pitt:715.236989.CP,,,,Smithfield Street,,,
pitt:715.236990.CP,,,,Smithfield Street,,,
pitt:715.236991.CP,1819 Spring Garden Avenue,,,,,,
pitt:715.236994.CP,2235 Spring Garden Avenue,,,,,,
pitt:715.236995.CP,,,,Heinz Street,,,
pitt:715.236996.CP,,,,Progress Street,,,
pitt:715.236999.CP,,,,16th Street Bridge,,,
pitt:715.237002.CP,1626 Penn Avenue,,,,,,
pitt:715.237003.CP,,,,Penn Avenue,,,
pitt:715.237004.CP,1515 Penn Avenue,,,,,,
pitt:715.237005.CP,4325 Dakota Street,,,,,,
pitt:715.237006.CP,,,,Dakota Street,,,
pitt:715.237007.CP,,,,Ravenna Street,,,
pitt:715.237008.CP,,,,Ravenna Street,,,
pitt:715.237009.CP,,,,Dryden Way,,,
pitt:715.237010.CP,,,,Dryden Way,,,
pitt:715.237011.CP,,,,Dryden Way,,,
pitt:715.237012.CP,,,,North Mathilda Street,,,
pitt:715.237013.CP,,,,North Mathilda Street,,,
pitt:715.237014.CP,,,,North Mathilda Street,,,
pitt:715.237015.CP,,,,Marlow Street,,,
pitt:715.237016.CP,,,,Marlow Street,,,
pitt:715.237017.CP,,,,Bergman Street,,,
pitt:715.237018.CP,,,,Bergman Street,,,
